participantId,sessionId,taskPhase,conditionName,interactionCondition,layoutPreset,trialIndexInCondition,globalTrialIndex,targetDisplayId,targetPositionId,targetLocalX,targetLocalY,targetSize,attemptIndex,clickedDisplayId,clickedLocalX,clickedLocalY,resultType,isCorrect,displayError,targetError,miss,advancesTrial,directSelect,trialStartTime,clickTime,responseTime,timestamp,sourceFile
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,33,33,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,1,Display_B_Back,0.257,0.451,Correct,1,0,0,0,1,0,123.518,124.27,0.752,2026-05-20T14:51:15.0005020+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,34,34,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.74,0.462,Correct,1,0,0,0,1,0,124.27,124.993,0.723,2026-05-20T14:51:15.7234210+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,35,35,Display_B_Back,Display_B_Back_C1_R3,0.25,0.78,0.1,1,Display_B_Back,0.26,0.789,Correct,1,0,0,0,1,0,124.993,125.773,0.78,2026-05-20T14:51:16.5030770+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,36,36,Display_B_Back,Display_B_Back_C2_R3,0.75,0.78,0.1,1,Display_B_Back,0.787,0.752,Correct,1,0,0,0,1,0,125.773,126.734,0.961,2026-05-20T14:51:17.4645710+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,37,37,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,1,Display_A_Front,0.266,0.268,Correct,1,0,0,0,1,0,126.734,127.945,1.21,2026-05-20T14:51:18.6747130+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,38,38,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,2,Display_A_Front,0.735,0.216,Correct,1,0,0,0,1,0,127.945,128.822,0.877,2026-05-20T14:51:19.5523060+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,39,39,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,1,Display_A_Front,0.214,0.469,Correct,1,0,0,0,1,0,128.822,129.657,0.835,2026-05-20T14:51:20.3871310+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,40,40,Display_A_Front,Display_A_Front_C2_R2,0.75,0.5,0.1,1,Display_A_Front,0.742,0.533,Correct,1,0,0,0,1,0,129.657,130.285,0.627,2026-05-20T14:51:21.0148830+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,41,41,Display_A_Front,Display_A_Front_C1_R3,0.25,0.78,0.1,1,Display_A_Front,0.262,0.802,Correct,1,0,0,0,1,0,130.285,131.091,0.807,2026-05-20T14:51:21.8215300+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,42,42,Display_A_Front,Display_A_Front_C2_R3,0.75,0.78,0.1,1,Display_A_Front,0.751,0.768,Correct,1,0,0,0,1,0,131.091,131.746,0.654,2026-05-20T14:51:22.4757220+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,43,43,Display_B_Back,Display_B_Back_C1_R1,0.25,0.22,0.1,1,Display_B_Back,0.26,0.207,Correct,1,0,0,0,1,0,131.746,132.568,0.822,2026-05-20T14:51:23.2984060+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,44,44,Display_B_Back,Display_B_Back_C2_R1,0.75,0.22,0.1,1,Display_B_Back,0.756,0.198,Correct,1,0,0,0,1,0,132.568,133.417,0.849,2026-05-20T14:51:24.1472860+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,45,45,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,1,Display_B_Back,0.253,0.48,Correct,1,0,0,0,1,0,133.417,134.043,0.626,2026-05-20T14:51:24.7729710+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,46,46,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.733,0.466,Correct,1,0,0,0,1,0,134.043,134.823,0.78,2026-05-20T14:51:25.5528100+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,47,47,Display_B_Back,Display_B_Back_C1_R3,0.25,0.78,0.1,1,Display_B_Back,0.262,0.782,Correct,1,0,0,0,1,0,134.823,135.477,0.655,2026-05-20T14:51:26.2072330+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,48,48,Display_B_Back,Display_B_Back_C2_R3,0.75,0.78,0.1,1,Display_B_Back,0.731,0.806,Correct,1,0,0,0,1,0,135.477,136.271,0.793,2026-05-20T14:51:27.0008770+09:00,Logs/Quest/t1_results_P000_S000_20260520_145043.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,1,49,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,1,Display_A_Front,0.23,0.187,Correct,1,0,0,0,1,0,36.47,37.138,0.668,2026-05-20T15:13:00.4886970+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,2,50,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,1,Display_A_Front,0.766,0.224,Correct,1,0,0,0,1,0,37.138,38.878,1.74,2026-05-20T15:13:02.2297470+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,3,51,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,1,Display_A_Front,0.253,0.532,Correct,1,0,0,0,1,0,38.878,40.006,1.127,2026-05-20T15:13:03.3565750+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,4,52,Display_A_Front,Display_A_Front_C2_R2,0.75,0.5,0.1,1,Display_A_Front,0.755,0.51,Correct,1,0,0,0,1,0,40.006,41.203,1.198,2026-05-20T15:13:04.5544730+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,5,53,Display_A_Front,Display_A_Front_C1_R3,0.25,0.78,0.1,1,Display_A_Front,0.287,0.742,Correct,1,0,0,0,1,0,41.203,42.54,1.336,2026-05-20T15:13:05.8903280+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,6,54,Display_A_Front,Display_A_Front_C2_R3,0.75,0.78,0.1,1,Display_A_Front,0.76,0.796,Correct,1,0,0,0,1,0,42.54,43.472,0.932,2026-05-20T15:13:06.8226340+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,7,55,Display_B_Back,Display_B_Back_C1_R1,0.25,0.22,0.1,1,Display_B_Back,0.254,0.198,Correct,1,0,0,0,1,0,43.472,44.475,1.003,2026-05-20T15:13:07.8259770+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,8,56,Display_B_Back,Display_B_Back_C2_R1,0.75,0.22,0.1,2,Display_B_Back,0.746,0.2,Correct,1,0,0,0,1,0,44.475,46.688,2.214,2026-05-20T15:13:10.0394590+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,9,57,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,1,Display_B_Back,0.24,0.525,Correct,1,0,0,0,1,0,46.688,47.802,1.114,2026-05-20T15:13:11.1537560+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,10,58,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.738,0.496,Correct,1,0,0,0,1,0,47.802,48.638,0.836,2026-05-20T15:13:11.9888270+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,11,59,Display_B_Back,Display_B_Back_C1_R3,0.25,0.78,0.1,1,Display_B_Back,0.244,0.798,Correct,1,0,0,0,1,0,48.638,49.683,1.045,2026-05-20T15:13:13.0342010+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,12,60,Display_B_Back,Display_B_Back_C2_R3,0.75,0.78,0.1,1,Display_B_Back,0.743,0.787,Correct,1,0,0,0,1,0,49.683,50.642,0.96,2026-05-20T15:13:13.9934440+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,13,61,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,2,Display_A_Front,0.253,0.233,Correct,1,0,0,0,1,0,50.642,52.592,1.949,2026-05-20T15:13:15.9425770+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,14,62,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,1,Display_A_Front,0.759,0.216,Correct,1,0,0,0,1,0,52.592,53.581,0.989,2026-05-20T15:13:16.9321730+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,15,63,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,1,Display_A_Front,0.271,0.467,Correct,1,0,0,0,1,0,53.581,54.861,1.28,2026-05-20T15:13:18.2141190+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,16,64,Display_A_Front,Display_A_Front_C2_R2,0.75,0.5,0.1,1,Display_A_Front,0.733,0.501,Correct,1,0,0,0,1,0,54.861,56.199,1.337,2026-05-20T15:13:19.5494930+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,17,65,Display_A_Front,Display_A_Front_C1_R3,0.25,0.78,0.1,1,Display_A_Front,0.25,0.749,Correct,1,0,0,0,1,0,56.199,57.242,1.043,2026-05-20T15:13:20.5932560+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,18,66,Display_A_Front,Display_A_Front_C2_R3,0.75,0.78,0.1,1,Display_A_Front,0.755,0.756,Correct,1,0,0,0,1,0,57.242,58.105,0.863,2026-05-20T15:13:21.4561860+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,19,67,Display_B_Back,Display_B_Back_C1_R1,0.25,0.22,0.1,1,Display_B_Back,0.255,0.207,Correct,1,0,0,0,1,0,58.105,59.219,1.114,2026-05-20T15:13:22.5695820+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,20,68,Display_B_Back,Display_B_Back_C2_R1,0.75,0.22,0.1,2,Display_B_Back,0.748,0.228,Correct,1,0,0,0,1,0,59.219,60.903,1.685,2026-05-20T15:13:24.2545650+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,21,69,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,1,Display_B_Back,0.257,0.516,Correct,1,0,0,0,1,0,60.903,61.67,0.766,2026-05-20T15:13:25.0208340+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,22,70,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.756,0.494,Correct,1,0,0,0,1,0,61.67,62.588,0.918,2026-05-20T15:13:25.9392980+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,23,71,Display_B_Back,Display_B_Back_C1_R3,0.25,0.78,0.1,1,Display_B_Back,0.243,0.773,Correct,1,0,0,0,1,0,62.588,63.325,0.737,2026-05-20T15:13:26.6758150+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,24,72,Display_B_Back,Display_B_Back_C2_R3,0.75,0.78,0.1,1,Display_B_Back,0.768,0.757,Correct,1,0,0,0,1,0,63.325,64.384,1.059,2026-05-20T15:13:27.7352520+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,25,73,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,1,Display_A_Front,0.253,0.217,Correct,1,0,0,0,1,0,64.384,65.985,1.601,2026-05-20T15:13:29.3365430+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,26,74,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,1,Display_A_Front,0.76,0.213,Correct,1,0,0,0,1,0,65.985,66.973,0.988,2026-05-20T15:13:30.3246000+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,27,75,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,1,Display_A_Front,0.255,0.508,Correct,1,0,0,0,1,0,66.973,67.837,0.863,2026-05-20T15:13:31.1875340+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,28,76,Display_A_Front,Display_A_Front_C2_R2,0.75,0.5,0.1,1,Display_A_Front,0.745,0.517,Correct,1,0,0,0,1,0,67.837,68.672,0.835,2026-05-20T15:13:32.0230420+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,29,77,Display_A_Front,Display_A_Front_C1_R3,0.25,0.78,0.1,1,Display_A_Front,0.238,0.784,Correct,1,0,0,0,1,0,68.672,69.814,1.142,2026-05-20T15:13:33.1656290+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,30,78,Display_A_Front,Display_A_Front_C2_R3,0.75,0.78,0.1,1,Display_A_Front,0.751,0.777,Correct,1,0,0,0,1,0,69.814,70.677,0.862,2026-05-20T15:13:34.0276880+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,31,79,Display_B_Back,Display_B_Back_C1_R1,0.25,0.22,0.1,1,Display_B_Back,0.24,0.201,Correct,1,0,0,0,1,0,70.677,71.54,0.864,2026-05-20T15:13:34.8913160+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,32,80,Display_B_Back,Display_B_Back_C2_R1,0.75,0.22,0.1,2,Display_B_Back,0.739,0.223,Correct,1,0,0,0,1,0,71.54,72.723,1.183,2026-05-20T15:13:36.0743500+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,33,81,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,1,Display_B_Back,0.245,0.514,Correct,1,0,0,0,1,0,72.723,73.434,0.711,2026-05-20T15:13:36.7851200+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,34,82,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.755,0.488,Correct,1,0,0,0,1,0,73.434,74.632,1.198,2026-05-20T15:13:37.9828560+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,35,83,Display_B_Back,Display_B_Back_C1_R3,0.25,0.78,0.1,1,Display_B_Back,0.25,0.778,Correct,1,0,0,0,1,0,74.632,75.55,0.918,2026-05-20T15:13:38.9011780+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,36,84,Display_B_Back,Display_B_Back_C2_R3,0.75,0.78,0.1,1,Display_B_Back,0.768,0.798,Correct,1,0,0,0,1,0,75.55,76.414,0.864,2026-05-20T15:13:39.7650230+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,37,85,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,1,Display_A_Front,0.276,0.226,Correct,1,0,0,0,1,0,76.414,78.697,2.283,2026-05-20T15:13:42.0475170+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,38,86,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,1,Display_A_Front,0.751,0.224,Correct,1,0,0,0,1,0,78.697,79.463,0.766,2026-05-20T15:13:42.8137080+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,39,87,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,1,Display_A_Front,0.242,0.501,Correct,1,0,0,0,1,0,79.463,80.339,0.876,2026-05-20T15:13:43.6899850+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,40,88,Display_A_Front,Display_A_Front_C2_R2,0.75,0.5,0.1,1,Display_A_Front,0.746,0.519,Correct,1,0,0,0,1,0,80.339,81.3,0.96,2026-05-20T15:13:44.6503210+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,41,89,Display_A_Front,Display_A_Front_C1_R3,0.25,0.78,0.1,1,Display_A_Front,0.248,0.76,Correct,1,0,0,0,1,0,81.3,82.051,0.752,2026-05-20T15:13:45.4023840+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,42,90,Display_A_Front,Display_A_Front_C2_R3,0.75,0.78,0.1,1,Display_A_Front,0.757,0.772,Correct,1,0,0,0,1,0,82.051,82.984,0.933,2026-05-20T15:13:46.3349310+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,43,91,Display_B_Back,Display_B_Back_C1_R1,0.25,0.22,0.1,1,Display_B_Back,0.267,0.226,Correct,1,0,0,0,1,0,82.984,84.6,1.616,2026-05-20T15:13:47.9504480+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,44,92,Display_B_Back,Display_B_Back_C2_R1,0.75,0.22,0.1,1,Display_B_Back,0.738,0.235,Correct,1,0,0,0,1,0,84.6,85.601,1.002,2026-05-20T15:13:48.9523180+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,45,93,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,1,Display_B_Back,0.252,0.486,Correct,1,0,0,0,1,0,85.601,86.549,0.947,2026-05-20T15:13:49.8996730+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,46,94,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.748,0.533,Correct,1,0,0,0,1,0,86.549,87.509,0.961,2026-05-20T15:13:50.8602550+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,47,95,Display_B_Back,Display_B_Back_C1_R3,0.25,0.78,0.1,1,Display_B_Back,0.267,0.787,Correct,1,0,0,0,1,0,87.509,89.696,2.187,2026-05-20T15:13:53.0468800+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionB,ExplicitDisplayFocus,StrongOcclusion,48,96,Display_B_Back,Display_B_Back_C2_R3,0.75,0.78,0.1,1,Display_B_Back,0.749,0.781,Correct,1,0,0,0,1,0,89.696,91.115,1.419,2026-05-20T15:13:54.4655560+09:00,Logs/Quest/t1_results_P000_S000_20260520_151255.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,1,1,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,1,Display_A_Front,0.249,0.179,Correct,1,0,0,0,1,0,203.705,204.332,0.627,2026-05-20T15:15:47.6829530+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,2,2,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,2,Display_A_Front,0.796,0.26,Correct,1,0,0,0,1,0,204.332,205.544,1.212,2026-05-20T15:15:48.8949220+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,3,3,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,2,Display_A_Front,0.266,0.47,Correct,1,0,0,0,1,0,205.544,206.88,1.336,2026-05-20T15:15:50.2305240+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,4,4,Display_A_Front,Display_A_Front_C2_R2,0.75,0.5,0.1,1,Display_A_Front,0.74,0.459,Correct,1,0,0,0,1,0,206.88,207.73,0.85,2026-05-20T15:15:51.0806780+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,5,5,Display_A_Front,Display_A_Front_C1_R3,0.25,0.78,0.1,1,Display_A_Front,0.27,0.777,Correct,1,0,0,0,1,0,207.73,208.509,0.78,2026-05-20T15:15:51.8604170+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,6,6,Display_A_Front,Display_A_Front_C2_R3,0.75,0.78,0.1,1,Display_A_Front,0.794,0.743,Correct,1,0,0,0,1,0,208.509,209.024,0.515,2026-05-20T15:15:52.3759800+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,7,7,Display_B_Back,Display_B_Back_C1_R1,0.25,0.22,0.1,1,Display_B_Back,0.275,0.197,Correct,1,0,0,0,1,0,209.024,209.873,0.849,2026-05-20T15:15:53.2244630+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,8,8,Display_B_Back,Display_B_Back_C2_R1,0.75,0.22,0.1,2,Display_B_Back,0.772,0.202,Correct,1,0,0,0,1,0,209.873,211.057,1.184,2026-05-20T15:15:54.4075330+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,9,9,Display_B_Back,Display_B_Back_C1_R2,0.25,0.5,0.1,4,Display_B_Back,0.245,0.468,Correct,1,0,0,0,1,0,211.057,213.298,2.242,2026-05-20T15:15:56.6488880+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,10,10,Display_B_Back,Display_B_Back_C2_R2,0.75,0.5,0.1,1,Display_B_Back,0.742,0.508,Correct,1,0,0,0,1,0,213.298,216.639,3.341,2026-05-20T15:15:59.9900270+09:00,Logs/Quest/t1_results_P000_S000_20260520_151543.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,1,1,Display_A_Front,Display_A_Front_C1_R1,0.25,0.22,0.1,1,Display_A_Front,0.24,0.2,Correct,1,0,0,0,1,0,21.463,22.604,1.141,2026-05-20T15:59:02.9376760+09:00,Logs/Quest/t1_results_P000_S000_20260520_155857.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,2,2,Display_A_Front,Display_A_Front_C2_R1,0.75,0.22,0.1,1,Display_A_Front,0.739,0.191,Correct,1,0,0,0,1,0,22.604,23.633,1.03,2026-05-20T15:59:03.9671440+09:00,Logs/Quest/t1_results_P000_S000_20260520_155857.csv
P000,S000,MainTask,ConditionA,RaycastBaseline,StrongOcclusion,3,3,Display_A_Front,Display_A_Front_C1_R2,0.25,0.5,0.1,1,Display_A_Front,0.246,0.477,Correct,1,0,0,0,1,0,23.633,24.482,0.849,2026-05-20T15:59:04.8161320+09:00,Logs/Quest/t1_results_P000_S000_20260520_155857.csv
